element_id,element_type,zone_name,svg_file_name,axis_span,floor_level,contractor,block,plan_file,x_coord,y_coord,panel_orientation,width_cm,height_cm,area_sqm,created_at
Z07-GL-39-A-شآ,GLASS,Z07,Zone07.svg,W-X,4th FLOOR,شرکت آتیه نما,A,Zone07.svg,2202.01,643.148,,,,,2025-07-05 16:48:40
Z07-GL-390-A-شآ,GLASS,Z07,Zone07.svg,S-T,2nd FLOOR,شرکت آتیه نما,A,Zone07.svg,834.877,1288.31,,,,,2025-07-05 16:48:40
Z07-GL-391-A-شآ,GLASS,Z07,Zone07.svg,W-X,1ST FLOOR,شرکت آتیه نما,A,Zone07.svg,2137.06,1551.69,,,,,2025-07-05 16:48:40
Z07-GL-392-A-شآ,GLASS,Z07,Zone07.svg,S-T,2nd FLOOR,شرکت آتیه نما,A,Zone07.svg,786.381,1288.31,,,,,2025-07-05 16:48:40
Z07-GL-393-A-شآ,GLASS,Z07,Zone07.svg,S-T,2nd FLOOR,شرکت آتیه نما,A,Zone07.svg,720.537,1288.31,,,,,2025-07-05 16:48:40
Z07-GL-394-A-شآ,GLASS,Z07,Zone07.svg,X-Y,1ST FLOOR,شرکت آتیه نما,A,Zone07.svg,2844.76,1632.88,,,,,2025-07-05 16:48:40
Z07-GL-395-A-شآ,GLASS,Z07,Zone07.svg,S-T,2nd FLOOR,شرکت آتیه نما,A,Zone07.svg,671.155,1288.31,,,,,2025-07-05 16:48:40
Z07-GL-396-A-شآ,GLASS,Z07,Zone07.svg,S-T,2nd FLOOR,شرکت آتیه نما,A,Zone07.svg,621.772,1288.31,,,,,2025-07-05 16:48:40
Z07-GL-397-A-شآ,GLASS,Z07,Zone07.svg,X-Y,1ST FLOOR,شرکت آتیه نما,A,Zone07.svg,2795.64,1632.88,,,,,2025-07-05 16:48:40
Z07-GL-398-A-شآ,GLASS,Z07,Zone07.svg,S-T,2nd FLOOR,شرکت آتیه نما,A,Zone07.svg,556.815,1288.31,,,,,2025-07-05 16:48:40
Z07-GL-399-A-شآ,GLASS,Z07,Zone07.svg,X-Y,1ST FLOOR,شرکت آتیه نما,A,Zone07.svg,2729.28,1650.96,,,,,2025-07-05 16:48:40
Z07-GL-4-A-شآ,GLASS,Z07,Zone07.svg,X-Y,4th FLOOR,شرکت آتیه نما,A,Zone07.svg,2646.18,842.755,,,,,2025-07-05 16:48:40
Z07-GL-40-A-شآ,GLASS,Z07,Zone07.svg,W-X,4th FLOOR,شرکت آتیه نما,A,Zone07.svg,2300.78,643.148,,,,,2025-07-05 16:48:40
Z07-GL-400-A-شآ,GLASS,Z07,Zone07.svg,S-T,2nd FLOOR,شرکت آتیه نما,A,Zone07.svg,621.772,1369.5,,,,,2025-07-05 16:48:40
Z07-GL-401-A-شآ,GLASS,Z07,Zone07.svg,S-T,2nd FLOOR,شرکت آتیه نما,A,Zone07.svg,671.155,1369.5,,,,,2025-07-05 16:48:40
Z07-GL-402-A-شآ,GLASS,Z07,Zone07.svg,S-T,2nd FLOOR,شرکت آتیه نما,A,Zone07.svg,720.537,1369.5,,,,,2025-07-05 16:48:40
Z07-GL-403-A-شآ,GLASS,Z07,Zone07.svg,S-T,2nd FLOOR,شرکت آتیه نما,A,Zone07.svg,786.381,1369.5,,,,,2025-07-05 16:48:40
Z07-GL-404-A-شآ,GLASS,Z07,Zone07.svg,X-Y,GROUND FLOOR,شرکت آتیه نما,A,Zone07.svg,2680.78,1696.64,,,,,2025-07-05 16:48:40
Z07-GL-405-A-شآ,GLASS,Z07,Zone07.svg,S-T,2nd FLOOR,شرکت آتیه نما,A,Zone07.svg,834.877,1369.5,,,,,2025-07-05 16:48:40
Z07-GL-406-A-شآ,GLASS,Z07,Zone07.svg,S-T,1ST FLOOR,شرکت آتیه نما,A,Zone07.svg,834.877,1433.27,,,,,2025-07-05 16:48:40
Z07-GL-407-A-شآ,GLASS,Z07,Zone07.svg,X-Y,GROUND FLOOR,شرکت آتیه نما,A,Zone07.svg,2795.64,1696.64,,,,,2025-07-05 16:48:40
Z07-GL-408-A-شآ,GLASS,Z07,Zone07.svg,S-T,1ST FLOOR,شرکت آتیه نما,A,Zone07.svg,786.381,1433.27,,,,,2025-07-05 16:48:40
Z07-GL-409-A-شآ,GLASS,Z07,Zone07.svg,S-T,1ST FLOOR,شرکت آتیه نما,A,Zone07.svg,720.537,1433.27,,,,,2025-07-05 16:48:40
Z07-GL-41-A-شآ,GLASS,Z07,Zone07.svg,W-X,4th FLOOR,شرکت آتیه نما,A,Zone07.svg,2366.62,643.148,,,,,2025-07-05 16:48:40
Z07-GL-410-A-شآ,GLASS,Z07,Zone07.svg,X-Y,GROUND FLOOR,شرکت آتیه نما,A,Zone07.svg,2844.76,1696.64,,,,,2025-07-05 16:48:40
Z07-GL-411-A-شآ,GLASS,Z07,Zone07.svg,S-T,1ST FLOOR,شرکت آتیه نما,A,Zone07.svg,671.155,1433.27,,,,,2025-07-05 16:48:40
Z07-GL-412-A-شآ,GLASS,Z07,Zone07.svg,S-T,1ST FLOOR,شرکت آتیه نما,A,Zone07.svg,621.772,1433.27,,,,,2025-07-05 16:48:40
Z07-GL-413-A-شآ,GLASS,Z07,Zone07.svg,S-T,1ST FLOOR,شرکت آتیه نما,A,Zone07.svg,556.815,1433.27,,,,,2025-07-05 16:48:40
Z07-GL-414-A-شآ,GLASS,Z07,Zone07.svg,S-T,2nd FLOOR,شرکت آتیه نما,A,Zone07.svg,556.815,1288.31,,,,,2025-07-05 16:48:40
Z07-GL-415-A-شآ,GLASS,Z07,Zone07.svg,S-T,2nd FLOOR,شرکت آتیه نما,A,Zone07.svg,621.772,1288.31,,,,,2025-07-05 16:48:40
Z07-GL-416-A-شآ,GLASS,Z07,Zone07.svg,V-W,5th FLOOR,شرکت آتیه نما,A,Zone07.svg,1856.34,498.191,,,,,2025-07-05 16:48:40
Z07-GL-417-A-شآ,GLASS,Z07,Zone07.svg,S-T,2nd FLOOR,شرکت آتیه نما,A,Zone07.svg,720.537,1288.31,,,,,2025-07-05 16:48:40
Z07-GL-418-A-شآ,GLASS,Z07,Zone07.svg,S-T,2nd FLOOR,شرکت آتیه نما,A,Zone07.svg,786.381,1288.31,,,,,2025-07-05 16:48:40
Z07-GL-419-A-شآ,GLASS,Z07,Zone07.svg,W-X,2nd FLOOR,شرکت آتیه نما,A,Zone07.svg,2300.78,1169.89,,,,,2025-07-05 16:48:40
Z07-GL-42-A-شآ,GLASS,Z07,Zone07.svg,W-X,4th FLOOR,شرکت آتیه نما,A,Zone07.svg,2415.12,643.148,,,,,2025-07-05 16:48:40
Z07-GL-420-A-شآ,GLASS,Z07,Zone07.svg,S-T,2nd FLOOR,شرکت آتیه نما,A,Zone07.svg,834.877,1369.5,,,,,2025-07-05 16:48:40
Z07-GL-421-A-شآ,GLASS,Z07,Zone07.svg,W-X,2nd FLOOR,شرکت آتیه نما,A,Zone07.svg,2415.12,1169.89,,,,,2025-07-05 16:48:40
Z07-GL-422-A-شآ,GLASS,Z07,Zone07.svg,S-T,2nd FLOOR,شرکت آتیه نما,A,Zone07.svg,786.381,1369.5,,,,,2025-07-05 16:48:40
Z07-GL-423-A-شآ,GLASS,Z07,Zone07.svg,W-X,3rd FLOOR,شرکت آتیه نما,A,Zone07.svg,2366.62,1106.13,,,,,2025-07-05 16:48:40
Z07-GL-424-A-شآ,GLASS,Z07,Zone07.svg,S-T,2nd FLOOR,شرکت آتیه نما,A,Zone07.svg,720.537,1369.5,,,,,2025-07-05 16:48:40
Z07-GL-425-A-شآ,GLASS,Z07,Zone07.svg,S-T,2nd FLOOR,شرکت آتیه نما,A,Zone07.svg,671.155,1369.5,,,,,2025-07-05 16:48:40
Z07-GL-426-A-شآ,GLASS,Z07,Zone07.svg,W-X,3rd FLOOR,شرکت آتیه نما,A,Zone07.svg,2137.06,1106.13,,,,,2025-07-05 16:48:40
Z07-GL-427-A-شآ,GLASS,Z07,Zone07.svg,S-T,2nd FLOOR,شرکت آتیه نما,A,Zone07.svg,556.815,1369.5,,,,,2025-07-05 16:48:40
Z07-GL-428-A-شآ,GLASS,Z07,Zone07.svg,W-X,3rd FLOOR,شرکت آتیه نما,A,Zone07.svg,2202.01,1024.94,,,,,2025-07-05 16:48:40
Z07-GL-429-A-شآ,GLASS,Z07,Zone07.svg,W-X,3rd FLOOR,شرکت آتیه نما,A,Zone07.svg,2300.78,1024.94,,,,,2025-07-05 16:48:40
Z07-GL-43-A-شآ,GLASS,Z07,Zone07.svg,S-T,GROUND FLOOR,شرکت آتیه نما,A,Zone07.svg,556.815,1943.55,,,,,2025-07-05 16:48:40
Z07-GL-430-A-شآ,GLASS,Z07,Zone07.svg,V-W,5th FLOOR,شرکت آتیه نما,A,Zone07.svg,1971.56,498.191,,,,,2025-07-05 16:48:40
Z07-GL-431-A-شآ,GLASS,Z07,Zone07.svg,S-T,1ST FLOOR,شرکت آتیه نما,A,Zone07.svg,621.772,1433.27,,,,,2025-07-05 16:48:40
Z07-GL-432-A-شآ,GLASS,Z07,Zone07.svg,S-T,1ST FLOOR,شرکت آتیه نما,A,Zone07.svg,720.537,1433.27,,,,,2025-07-05 16:48:40
Z07-GL-433-A-شآ,GLASS,Z07,Zone07.svg,S-T,1ST FLOOR,شرکت آتیه نما,A,Zone07.svg,786.381,1433.27,,,,,2025-07-05 16:48:40
Z07-GL-434-A-شآ,GLASS,Z07,Zone07.svg,S-T,1ST FLOOR,شرکت آتیه نما,A,Zone07.svg,834.877,1433.27,,,,,2025-07-05 16:48:40
Z07-GL-435-A-شآ,GLASS,Z07,Zone07.svg,X-Y,GROUND FLOOR,شرکت آتیه نما,A,Zone07.svg,2680.78,1815.06,,,,,2025-07-05 16:48:40
Z07-GL-436-A-شآ,GLASS,Z07,Zone07.svg,X-Y,GROUND FLOOR,شرکت آتیه نما,A,Zone07.svg,2729.28,1815.06,,,,,2025-07-05 16:48:40
Z07-GL-437-A-شآ,GLASS,Z07,Zone07.svg,X-Y,GROUND FLOOR,شرکت آتیه نما,A,Zone07.svg,2795.64,1815.06,,,,,2025-07-05 16:48:40
Z07-GL-438-A-شآ,GLASS,Z07,Zone07.svg,X-Y,GROUND FLOOR,شرکت آتیه نما,A,Zone07.svg,2844.76,1815.06,,,,,2025-07-05 16:48:40
Z07-GL-439-A-شآ,GLASS,Z07,Zone07.svg,X-Y,GROUND FLOOR,شرکت آتیه نما,A,Zone07.svg,2844.76,1896.25,,,,,2025-07-05 16:48:40
Z07-GL-44-A-شآ,GLASS,Z07,Zone07.svg,S-T,5th FLOOR,شرکت آتیه نما,A,Zone07.svg,720.537,498.191,,,,,2025-07-05 16:48:40
Z07-GL-440-A-شآ,GLASS,Z07,Zone07.svg,X-Y,GROUND FLOOR,شرکت آتیه نما,A,Zone07.svg,2795.64,1896.25,,,,,2025-07-05 16:48:40
Z07-GL-441-A-شآ,GLASS,Z07,Zone07.svg,X-Y,GROUND FLOOR,شرکت آتیه نما,A,Zone07.svg,2729.28,1929.52,,,,,2025-07-05 16:48:40
Z07-GL-442-A-شآ,GLASS,Z07,Zone07.svg,X-Y,GROUND FLOOR,شرکت آتیه نما,A,Zone07.svg,2680.78,1896.25,,,,,2025-07-05 16:48:40
Z07-GL-443-A-شآ,GLASS,Z07,Zone07.svg,X-Y,ROOF FLOOR,شرکت آتیه نما,A,Zone07.svg,2680.78,1960.02,,,,,2025-07-05 16:48:40
Z07-GL-444-A-شآ,GLASS,Z07,Zone07.svg,X-Y,ROOF FLOOR,شرکت آتیه نما,A,Zone07.svg,2795.64,1960.02,,,,,2025-07-05 16:48:40
Z07-GL-445-A-شآ,GLASS,Z07,Zone07.svg,X-Y,ROOF FLOOR,شرکت آتیه نما,A,Zone07.svg,2844.76,1960.02,,,,,2025-07-05 16:48:40
Z07-GL-446-A-شآ,GLASS,Z07,Zone07.svg,X-Y,GROUND FLOOR,شرکت آتیه نما,A,Zone07.svg,2729.28,1929.52,,,,,2025-07-05 16:48:40
Z07-GL-447-A-شآ,GLASS,Z07,Zone07.svg,W-X,2nd FLOOR,شرکت آتیه نما,A,Zone07.svg,2415.12,1288.31,,,,,2025-07-05 16:48:40
Z07-GL-448-A-شآ,GLASS,Z07,Zone07.svg,V-W,4th FLOOR,شرکت آتیه نما,A,Zone07.svg,1905.72,643.148,,,,,2025-07-05 16:48:40
Z07-GL-449-A-شآ,GLASS,Z07,Zone07.svg,X-Y,GROUND FLOOR,شرکت آتیه نما,A,Zone07.svg,2729.28,1815.06,,,,,2025-07-05 16:48:40
Z07-GL-45-A-شآ,GLASS,Z07,Zone07.svg,S-T,5th FLOOR,شرکت آتیه نما,A,Zone07.svg,786.381,498.191,,,,,2025-07-05 16:48:40
Z07-GL-450-A-شآ,GLASS,Z07,Zone07.svg,W-X,2nd FLOOR,شرکت آتیه نما,A,Zone07.svg,2366.62,1288.31,,,,,2025-07-05 16:48:40
Z07-GL-451-A-شآ,GLASS,Z07,Zone07.svg,W-X,2nd FLOOR,شرکت آتیه نما,A,Zone07.svg,2300.78,1288.31,,,,,2025-07-05 16:48:40
Z07-GL-452-A-شآ,GLASS,Z07,Zone07.svg,W-X,2nd FLOOR,شرکت آتیه نما,A,Zone07.svg,2251.4,1288.31,,,,,2025-07-05 16:48:40
Z07-GL-453-A-شآ,GLASS,Z07,Zone07.svg,W-X,2nd FLOOR,شرکت آتیه نما,A,Zone07.svg,2202.01,1288.31,,,,,2025-07-05 16:48:40
Z07-GL-454-A-شآ,GLASS,Z07,Zone07.svg,V-W,4th FLOOR,شرکت آتیه نما,A,Zone07.svg,1856.34,761.565,,,,,2025-07-05 16:48:40
Z07-GL-455-A-شآ,GLASS,Z07,Zone07.svg,X-Y,GROUND FLOOR,شرکت آتیه نما,A,Zone07.svg,2844.76,1815.06,,,,,2025-07-05 16:48:40
Z07-GL-456-A-شآ,GLASS,Z07,Zone07.svg,S-T,1ST FLOOR,شرکت آتیه نما,A,Zone07.svg,671.155,1433.27,,,,,2025-07-05 16:48:40
Z07-GL-457-A-شآ,GLASS,Z07,Zone07.svg,W-X,2nd FLOOR,شرکت آتیه نما,A,Zone07.svg,2137.06,1288.31,,,,,2025-07-05 16:48:40
Z07-GL-458-A-شآ,GLASS,Z07,Zone07.svg,W-X,2nd FLOOR,شرکت آتیه نما,A,Zone07.svg,2137.06,1369.5,,,,,2025-07-05 16:48:40
Z07-GL-459-A-شآ,GLASS,Z07,Zone07.svg,W-X,2nd FLOOR,شرکت آتیه نما,A,Zone07.svg,2202.01,1369.5,,,,,2025-07-05 16:48:40
Z07-GL-46-A-شآ,GLASS,Z07,Zone07.svg,S-T,GROUND FLOOR,شرکت آتیه نما,A,Zone07.svg,621.772,1943.55,,,,,2025-07-05 16:48:40
Z07-GL-460-A-شآ,GLASS,Z07,Zone07.svg,S-T,1ST FLOOR,شرکت آتیه نما,A,Zone07.svg,556.815,1433.27,,,,,2025-07-05 16:48:40
Z07-GL-461-A-شآ,GLASS,Z07,Zone07.svg,W-X,2nd FLOOR,شرکت آتیه نما,A,Zone07.svg,2251.4,1369.5,,,,,2025-07-05 16:48:40
Z07-GL-462-A-شآ,GLASS,Z07,Zone07.svg,X-Y,GROUND FLOOR,شرکت آتیه نما,A,Zone07.svg,2844.76,1896.25,,,,,2025-07-05 16:48:40
Z07-GL-463-A-شآ,GLASS,Z07,Zone07.svg,W-X,2nd FLOOR,شرکت آتیه نما,A,Zone07.svg,2300.78,1369.5,,,,,2025-07-05 16:48:40
Z07-GL-464-A-شآ,GLASS,Z07,Zone07.svg,S-T,2nd FLOOR,شرکت آتیه نما,A,Zone07.svg,621.772,1369.5,,,,,2025-07-05 16:48:40
Z07-GL-465-A-شآ,GLASS,Z07,Zone07.svg,W-X,2nd FLOOR,شرکت آتیه نما,A,Zone07.svg,2366.62,1369.5,,,,,2025-07-05 16:48:40
Z07-GL-466-A-شآ,GLASS,Z07,Zone07.svg,W-X,2nd FLOOR,شرکت آتیه نما,A,Zone07.svg,2415.12,1369.5,,,,,2025-07-05 16:48:40
Z07-GL-467-A-شآ,GLASS,Z07,Zone07.svg,W-X,1ST FLOOR,شرکت آتیه نما,A,Zone07.svg,2415.12,1433.27,,,,,2025-07-05 16:48:40
Z07-GL-468-A-شآ,GLASS,Z07,Zone07.svg,V-W,1ST FLOOR,شرکت آتیه نما,A,Zone07.svg,2020.06,1433.27,,,,,2025-07-05 16:48:40
Z07-GL-469-A-شآ,GLASS,Z07,Zone07.svg,X-Y,ROOF FLOOR,شرکت آتیه نما,A,Zone07.svg,2844.76,1960.02,,,,,2025-07-05 16:48:40
Z07-GL-47-A-شآ,GLASS,Z07,Zone07.svg,W-X,5th FLOOR,شرکت آتیه نما,A,Zone07.svg,2137.06,579.381,,,,,2025-07-05 16:48:40
Z07-GL-470-A-شآ,GLASS,Z07,Zone07.svg,W-X,1ST FLOOR,شرکت آتیه نما,A,Zone07.svg,2366.62,1433.27,,,,,2025-07-05 16:48:40
Z07-GL-471-A-شآ,GLASS,Z07,Zone07.svg,W-X,1ST FLOOR,شرکت آتیه نما,A,Zone07.svg,2300.78,1433.27,,,,,2025-07-05 16:48:40
Z07-GL-472-A-شآ,GLASS,Z07,Zone07.svg,S-T,2nd FLOOR,شرکت آتیه نما,A,Zone07.svg,834.877,1288.31,,,,,2025-07-05 16:48:40
Z07-GL-473-A-شآ,GLASS,Z07,Zone07.svg,W-X,1ST FLOOR,شرکت آتیه نما,A,Zone07.svg,2251.4,1433.27,,,,,2025-07-05 16:48:40
Z07-GL-474-A-شآ,GLASS,Z07,Zone07.svg,W-X,1ST FLOOR,شرکت آتیه نما,A,Zone07.svg,2202.01,1433.27,,,,,2025-07-05 16:48:40
Z07-GL-475-A-شآ,GLASS,Z07,Zone07.svg,V-W,4th FLOOR,شرکت آتیه نما,A,Zone07.svg,1856.34,643.148,,,,,2025-07-05 16:48:40
Z07-GL-476-A-شآ,GLASS,Z07,Zone07.svg,S-T,2nd FLOOR,شرکت آتیه نما,A,Zone07.svg,671.155,1288.31,,,,,2025-07-05 16:48:40
Z07-GL-477-A-شآ,GLASS,Z07,Zone07.svg,V-W,5th FLOOR,شرکت آتیه نما,A,Zone07.svg,1742.0,498.191,,,,,2025-07-05 16:48:40
Z07-GL-478-A-شآ,GLASS,Z07,Zone07.svg,T-U,5th FLOOR,شرکت آتیه نما,A,Zone07.svg,1016.83,579.381,,,,,2025-07-05 16:48:40
Z07-GL-479-A-شآ,GLASS,Z07,Zone07.svg,W-X,1ST FLOOR,شرکت آتیه نما,A,Zone07.svg,2137.06,1433.27,,,,,2025-07-05 16:48:40
Z07-GL-48-A-شآ,GLASS,Z07,Zone07.svg,W-X,5th FLOOR,شرکت آتیه نما,A,Zone07.svg,2137.06,498.191,,,,,2025-07-05 16:48:40
Z07-GL-480-A-شآ,GLASS,Z07,Zone07.svg,T-U,4th FLOOR,شرکت آتیه نما,A,Zone07.svg,1181.44,761.565,,,,,2025-07-05 16:48:40
Z07-GL-481-A-شآ,GLASS,Z07,Zone07.svg,X-Y,GROUND FLOOR,شرکت آتیه نما,A,Zone07.svg,2680.78,1815.06,,,,,2025-07-05 16:48:40
Z07-GL-482-A-شآ,GLASS,Z07,Zone07.svg,W-X,2nd FLOOR,شرکت آتیه نما,A,Zone07.svg,2137.06,1288.31,,,,,2025-07-05 16:48:40
Z07-GL-483-A-شآ,GLASS,Z07,Zone07.svg,X-Y,GROUND FLOOR,شرکت آتیه نما,A,Zone07.svg,2795.64,1815.06,,,,,2025-07-05 16:48:40
Z07-GL-484-A-شآ,GLASS,Z07,Zone07.svg,W-X,2nd FLOOR,شرکت آتیه نما,A,Zone07.svg,2202.01,1288.31,,,,,2025-07-05 16:48:40
Z07-GL-485-A-شآ,GLASS,Z07,Zone07.svg,W-X,2nd FLOOR,شرکت آتیه نما,A,Zone07.svg,2251.4,1288.31,,,,,2025-07-05 16:48:40
Z07-GL-486-A-شآ,GLASS,Z07,Zone07.svg,X-Y,3rd FLOOR,شرکت آتیه نما,A,Zone07.svg,2680.78,906.522,,,,,2025-07-05 16:48:40
Z07-GL-487-A-شآ,GLASS,Z07,Zone07.svg,V-W,2nd FLOOR,شرکت آتیه نما,A,Zone07.svg,1856.34,1369.5,,,,,2025-07-05 16:48:40
Z07-GL-488-A-شآ,GLASS,Z07,Zone07.svg,X-Y,GROUND FLOOR,شرکت آتیه نما,A,Zone07.svg,2795.64,1896.25,,,,,2025-07-05 16:48:40
Z07-GL-489-A-شآ,GLASS,Z07,Zone07.svg,W-X,2nd FLOOR,شرکت آتیه نما,A,Zone07.svg,2300.78,1288.31,,,,,2025-07-05 16:48:40
Z07-GL-49-A-شآ,GLASS,Z07,Zone07.svg,W-X,5th FLOOR,شرکت آتیه نما,A,Zone07.svg,2202.01,498.191,,,,,2025-07-05 16:48:40
Z07-GL-490-A-شآ,GLASS,Z07,Zone07.svg,W-X,2nd FLOOR,شرکت آتیه نما,A,Zone07.svg,2366.62,1288.31,,,,,2025-07-05 16:48:40
Z07-GL-491-A-شآ,GLASS,Z07,Zone07.svg,V-W,2nd FLOOR,شرکت آتیه نما,A,Zone07.svg,1971.56,1369.5,,,,,2025-07-05 16:48:40
Z07-GL-492-A-شآ,GLASS,Z07,Zone07.svg,X-Y,1ST FLOOR,شرکت آتیه نما,A,Zone07.svg,2680.78,1632.88,,,,,2025-07-05 16:48:40
Z07-GL-493-A-شآ,GLASS,Z07,Zone07.svg,X-Y,GROUND FLOOR,شرکت آتیه نما,A,Zone07.svg,2680.78,1896.25,,,,,2025-07-05 16:48:40
Z07-GL-494-A-شآ,GLASS,Z07,Zone07.svg,W-X,2nd FLOOR,شرکت آتیه نما,A,Zone07.svg,2415.12,1288.31,,,,,2025-07-05 16:48:40
Z07-GL-495-A-شآ,GLASS,Z07,Zone07.svg,W-X,2nd FLOOR,شرکت آتیه نما,A,Zone07.svg,2415.12,1369.5,,,,,2025-07-05 16:48:40
Z07-GL-496-A-شآ,GLASS,Z07,Zone07.svg,S-T,2nd FLOOR,شرکت آتیه نما,A,Zone07.svg,556.815,1369.5,,,,,2025-07-05 16:48:40
Z07-GL-497-A-شآ,GLASS,Z07,Zone07.svg,V-W,2nd FLOOR,شرکت آتیه نما,A,Zone07.svg,2020.06,1288.31,,,,,2025-07-05 16:48:40
Z07-GL-498-A-شآ,GLASS,Z07,Zone07.svg,V-W,5th FLOOR,شرکت آتیه نما,A,Zone07.svg,1971.56,579.381,,,,,2025-07-05 16:48:40
Z07-GL-499-A-شآ,GLASS,Z07,Zone07.svg,V-W,4th FLOOR,شرکت آتیه نما,A,Zone07.svg,2020.06,761.565,,,,,2025-07-05 16:48:40
Z07-GL-5-A-شآ,GLASS,Z07,Zone07.svg,X-Y,4th FLOOR,شرکت آتیه نما,A,Zone07.svg,2646.18,761.565,,,,,2025-07-05 16:48:40
Z07-GL-50-A-شآ,GLASS,Z07,Zone07.svg,S-T,5th FLOOR,شرکت آتیه نما,A,Zone07.svg,720.537,579.381,,,,,2025-07-05 16:48:40
Z07-GL-500-A-شآ,GLASS,Z07,Zone07.svg,X-Y,ROOF FLOOR,شرکت آتیه نما,A,Zone07.svg,2680.78,1960.02,,,,,2025-07-05 16:48:40
Z07-GL-501-A-شآ,GLASS,Z07,Zone07.svg,V-W,2nd FLOOR,شرکت آتیه نما,A,Zone07.svg,1905.72,1288.31,,,,,2025-07-05 16:48:40
Z07-GL-502-A-شآ,GLASS,Z07,Zone07.svg,W-X,2nd FLOOR,شرکت آتیه نما,A,Zone07.svg,2366.62,1369.5,,,,,2025-07-05 16:48:40
Z07-GL-503-A-شآ,GLASS,Z07,Zone07.svg,W-X,2nd FLOOR,شرکت آتیه نما,A,Zone07.svg,2300.78,1369.5,,,,,2025-07-05 16:48:40
Z07-GL-504-A-شآ,GLASS,Z07,Zone07.svg,X-Y,1ST FLOOR,شرکت آتیه نما,A,Zone07.svg,2844.76,1551.69,,,,,2025-07-05 16:48:40
Z07-GL-505-A-شآ,GLASS,Z07,Zone07.svg,X-Y,4th FLOOR,شرکت آتیه نما,A,Zone07.svg,2680.78,761.565,,,,,2025-07-05 16:48:40
Z07-GL-506-A-شآ,GLASS,Z07,Zone07.svg,X-Y,ROOF FLOOR,شرکت آتیه نما,A,Zone07.svg,2795.64,1960.02,,,,,2025-07-05 16:48:40
Z07-GL-507-A-شآ,GLASS,Z07,Zone07.svg,W-X,2nd FLOOR,شرکت آتیه نما,A,Zone07.svg,2251.4,1369.5,,,,,2025-07-05 16:48:40
Z07-GL-508-A-شآ,GLASS,Z07,Zone07.svg,X-Y,1ST FLOOR,شرکت آتیه نما,A,Zone07.svg,2729.28,1551.69,,,,,2025-07-05 16:48:40
Z07-GL-509-A-شآ,GLASS,Z07,Zone07.svg,W-X,2nd FLOOR,شرکت آتیه نما,A,Zone07.svg,2202.01,1369.5,,,,,2025-07-05 16:48:40
Z07-GL-51-A-شآ,GLASS,Z07,Zone07.svg,S-T,GROUND FLOOR,شرکت آتیه نما,A,Zone07.svg,720.537,1943.55,,,,,2025-07-05 16:48:40
Z07-GL-510-A-شآ,GLASS,Z07,Zone07.svg,T-U,4th FLOOR,شرکت آتیه نما,A,Zone07.svg,1066.21,761.565,,,,,2025-07-05 16:48:40
Z07-GL-511-A-شآ,GLASS,Z07,Zone07.svg,W-X,2nd FLOOR,شرکت آتیه نما,A,Zone07.svg,2137.06,1369.5,,,,,2025-07-05 16:48:40
Z07-GL-512-A-شآ,GLASS,Z07,Zone07.svg,S-T,2nd FLOOR,شرکت آتیه نما,A,Zone07.svg,786.381,1169.89,,,,,2025-07-05 16:48:40
Z07-GL-513-A-شآ,GLASS,Z07,Zone07.svg,X-Y,1ST FLOOR,شرکت آتیه نما,A,Zone07.svg,2729.28,1650.96,,,,,2025-07-05 16:48:40
Z07-GL-514-A-شآ,GLASS,Z07,Zone07.svg,W-X,1ST FLOOR,شرکت آتیه نما,A,Zone07.svg,2137.06,1433.27,,,,,2025-07-05 16:48:40
Z07-GL-515-A-شآ,GLASS,Z07,Zone07.svg,V-W,1ST FLOOR,شرکت آتیه نما,A,Zone07.svg,1905.72,1433.27,,,,,2025-07-05 16:48:40
Z07-GL-516-A-شآ,GLASS,Z07,Zone07.svg,X-Y,1ST FLOOR,شرکت آتیه نما,A,Zone07.svg,2729.28,1551.69,,,,,2025-07-05 16:48:40
Z07-GL-517-A-شآ,GLASS,Z07,Zone07.svg,V-W,1ST FLOOR,شرکت آتیه نما,A,Zone07.svg,2020.06,1433.27,,,,,2025-07-05 16:48:40
Z07-GL-518-A-شآ,GLASS,Z07,Zone07.svg,W-X,1ST FLOOR,شرکت آتیه نما,A,Zone07.svg,2202.01,1433.27,,,,,2025-07-05 16:48:40
Z07-GL-519-A-شآ,GLASS,Z07,Zone07.svg,V-W,2nd FLOOR,شرکت آتیه نما,A,Zone07.svg,1971.56,1369.5,,,,,2025-07-05 16:48:40
Z07-GL-52-A-شآ,GLASS,Z07,Zone07.svg,S-T,5th FLOOR,شرکت آتیه نما,A,Zone07.svg,671.155,579.381,,,,,2025-07-05 16:48:40
Z07-GL-520-A-شآ,GLASS,Z07,Zone07.svg,S-T,3rd FLOOR,شرکت آتیه نما,A,Zone07.svg,671.155,1106.13,,,,,2025-07-05 16:48:40
Z07-GL-521-A-شآ,GLASS,Z07,Zone07.svg,W-X,1ST FLOOR,شرکت آتیه نما,A,Zone07.svg,2251.4,1433.27,,,,,2025-07-05 16:48:40
Z07-GL-522-A-شآ,GLASS,Z07,Zone07.svg,V-W,5th FLOOR,شرکت آتیه نما,A,Zone07.svg,1806.95,579.381,,,,,2025-07-05 16:48:40
Z07-GL-523-A-شآ,GLASS,Z07,Zone07.svg,X-Y,1ST FLOOR,شرکت آتیه نما,A,Zone07.svg,2844.76,1551.69,,,,,2025-07-05 16:48:40
